"id","serial_no","record_string","machine_type","part","result","order_no","operator","input_date","update_date","sheet_config_id_id"
"770","G17091300_484822_190627_5_141900606","{""operator"":""zhangdaoxian"",""date"":""2019-06-27"",""part"":""G17091300"",""machine"":""电机：C400-0055-01； 轮： 003173100； 要求： 工装保证； 机器： ALPHA； 轴向： X 向"",""group"":""7"",""title"":""电机驱动轮粘接工序记录表"",""version"":""1"",""ordernbr"":""484822"",""result10"":""OKAY"",""date10"":""2019-06-27"",""comment10"":"""",""result20"":""OKAY"",""date20"":""2019-06-27"",""comment20"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""2019/06/27 09:32"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":"""",""date50.2"":"""",""comment50.2"":"""",""result50.3"":"""",""date50.3"":"""",""comment50.3"":"""",""result60.1"":"""",""date60.1"":"""",""comment60.1"":"""",""result60.2"":"""",""date60.2"":"""",""comment60.2"":"""",""result60.3"":"""",""date60.3"":"""",""comment60.3"":"""",""result70"":""141900606"",""date70"":""2019-06-27"",""comment70"":"""",""sntaken"":""141900606"",""result"":2}","电机：C400-0055-01； 轮： 003173100； 要求： 工装保证； 机器： ALPHA； 轴向： X 向","G17091300","0","484822","zhangdaoxian","2019-06-27 09:32:34.938836","2019-06-27 14:52:09.763157","7"
"771","B545-0701-3-2_0_190627_1","{""operator"":""liutianshu"",""date"":""2019-06-27"",""part"":""B545-0701-3-2"",""machine"":""Inspector/Explorer/Pioneer(+)/Global Plus 5, 6, 8 系列"",""group"":""2"",""title"":""Global A Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""0"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result30.1"":""OKAY"",""date30.1"":""2019-06-27"",""comment30.1"":"""",""result30.2"":""OKAY"",""date30.2"":""2019-06-27"",""comment30.2"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""OKAY"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result60.1"":""OKAY"",""date60.1"":""2019-06-27"",""comment60.1"":"""",""result60.2"":""OKAY"",""date60.2"":""2019-06-27"",""comment60.2"":"""",""result60.3"":""219"",""date60.3"":""2019-06-27"",""comment60.3"":"""",""result"":1}","Inspector/Explorer/Pioneer(+)/Global Plus 5, 6, 8 系列","B545-0701-3-2","1","0","liutianshu","2019-06-27 09:34:56.294248","2019-06-27 09:34:56.294248","2"
"772","B545-0201-1-2_0_190627_1","{""operator"":""liutianshu"",""date"":""2019-06-27"",""part"":""B545-0201-1-2"",""machine"":""Inspector/Explorer/Pioneer(+)/Global Plus 5, 6, 8 系列"",""group"":""1"",""title"":""Global A X 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""0"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result30.1"":""OKAY"",""date30.1"":""2019-06-27"",""comment30.1"":"""",""result30.2"":""OKAY"",""date30.2"":""2019-06-27"",""comment30.2"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""OKAY"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result60.1"":""OKAY"",""date60.1"":""2019-06-27"",""comment60.1"":"""",""result60.2"":""OKAY"",""date60.2"":""2019-06-27"",""comment60.2"":"""",""result60.3"":""266"",""date60.3"":""2019-06-27"",""comment60.3"":"""",""result"":1}","Inspector/Explorer/Pioneer(+)/Global Plus 5, 6, 8 系列","B545-0201-1-2","1","0","liutianshu","2019-06-27 09:35:32.876717","2019-06-27 09:35:32.876717","1"
"773","G16502701_483929_190627_1","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16502701"",""machine"":""Global S B Blue/Chrome; Global B Adv"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""483929"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""204"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Blue/Chrome; Global B Adv","G16502701","1","483929","wangchunrui","2019-06-27 11:24:53.187832","2019-06-27 11:24:53.187832","5"
"774","G16500700_480811_190627_1","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""205"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:07:28.736166","2019-06-27 13:07:28.736166","5"
"775","G16500700_480811_190627_2","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""204"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:07:44.351966","2019-06-27 13:07:44.351966","5"
"776","G16500700_480811_190627_3","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""203"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:07:53.478083","2019-06-27 13:07:53.478083","5"
"777","G16500700_480811_190627_4","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""205"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:02.416997","2019-06-27 13:08:02.416997","5"
"778","G16500700_480811_190627_5","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""204"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:11.246711","2019-06-27 13:08:11.246711","5"
"779","G16500700_480811_190627_6","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""204"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:19.842421","2019-06-27 13:08:19.842421","5"
"780","G16500700_480811_190627_7","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""206"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:33.274193","2019-06-27 13:08:33.274193","5"
"781","G16500700_480811_190627_8","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""204"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:45.816754","2019-06-27 13:08:45.816754","5"
"782","G16500700_480811_190627_9","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""205"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:08:57.329701","2019-06-27 13:08:57.329701","5"
"783","G16500700_480811_190627_10","{""operator"":""wangchunrui"",""date"":""2019-06-27"",""part"":""G16500700"",""machine"":""Global S B Green/Global S C Green; Global B Per & Global C Per"",""group"":""5"",""title"":""Global B/C/D Y 向减速器装配工序记录表"",""version"":""1"",""ordernbr"":""480811"",""result10.1"":""OKAY"",""date10.1"":""2019-06-27"",""comment10.1"":"""",""result10.2"":""OKAY"",""date10.2"":""2019-06-27"",""comment10.2"":"""",""result20.1"":""OKAY"",""date20.1"":""2019-06-27"",""comment20.1"":"""",""result20.2"":""OKAY"",""date20.2"":""2019-06-27"",""comment20.2"":"""",""result20.3"":""OKAY"",""date20.3"":""2019-06-27"",""comment20.3"":"""",""result20.4"":""OKAY"",""date20.4"":""2019-06-27"",""comment20.4"":"""",""result30"":""OKAY"",""date30"":""2019-06-27"",""comment30"":"""",""result40"":""OKAY"",""date40"":""2019-06-27"",""comment40"":"""",""result50.1"":""OKAY"",""date50.1"":""2019-06-27"",""comment50.1"":"""",""result50.2"":""203"",""date50.2"":""2019-06-27"",""comment50.2"":"""",""result70"":""OKAY"",""date70"":""2019-06-27"",""comment70"":"""",""result80"":""OKAY"",""date80"":""2019-06-27"",""comment80"":"""",""result90"":""OKAY"",""date90"":""2019-06-27"",""comment90"":"""",""result"":1}","Global S B Green/Global S C Green; Global B Per & Global C Per","G16500700","1","480811","wangchunrui","2019-06-27 13:09:22.929630","2019-06-27 13:09:22.929630","5"
